妆,2627,zhuang
鲈,68,lu
徊,758,huai
列,18314,lie
错,27841,cuo
探,10454,tan
蜥,135,xi
贩,1751,fan
户,9146,hu
螺,939,luo
趾,765,zhi
允,5040,yun
聋,1167,long
拌,509,ban
虏,1969,lu
何,55268,he
滔,1529,tao
留,32980,liu
埚,12,guo
筝,108,zheng
州,5221,zhou
来,539735,lai
蛤,248,ge
浩,626,hao
俪,39,li
饱,2774,bao
圄,43,yu
憋,718,bie
萎,1012,wei
涓,109,juan
咙,2185,long
甘,3782,gan
龟,647,gui
讧,36,hong
吮,512,shun
碱,179,jian
纵,3918,zong
郁,5573,yu
雅,17334,ya
寇,434,kou
苍,6807,cang
孜,363,zi
翟,12,zhai
歼,205,jian
床,22237,chuang
戍,35,shu
树,26804,shu
辔,118,pei
北,7647,bei
炖,292,dun
弟,15555,di
抢,4587,qiang
梦,14880,meng
谩,175,man
溪,1605,xi
眯,1632,mi
钮,1208,niu
蚺,8,ran
魇,128,yan
屉,1319,ti
腋,495,ye
槐,118,huai
瑙,406,nao
囚,2366,qiu
汩,244,gu
跨,2844,kua
八,19522,ba
仪,4399,yi
坯,200,pi
瓮,240,weng
惶,2326,huang
使,108455,shi
泾,20,jing
刀,10186,dao
鄂,36,e
各,27057,ge
碇,32,ding
师,27726,shi
褒,132,bao
瘘,9,lou
骛,88,wu
鲟,60,xun
蚣,40,gong
罚,4560,fa
侩,49,kuai
圮,23,pi
箱,8082,xiang
蘸,254,zhan
李,5512,li
译,4442,yi
仓,2749,cang
噘,198,jue
糟,7425,zao
警,20992,jing
凭,6027,ping
猁,29,li
缉,349,ji
肌,3406,ji
玖,56,jiu
疚,1125,jiu
羞,6771,xiu
催,2414,cui
达,49895,da
十,85137,shi
终,25547,zhong
泔,12,gan
取,24011,qu
祝,5138,zhu
捡,1499,jian
矮,4264,ai
平,39984,ping
揶,192,ye
旺,2054,wang
匀,888,yun
适,12062,shi
弈,24,yi
挠,683,nao
亩,446,mu
炭,943,tan
暹,27,xian
举,19520,ju
埃,24984,ai
铅,1627,qian
穆,4550,mu
鹞,51,yao
豪,5367,hao
僭,49,jian
闯,2143,chuang
读,15845,du
楼,23476,lou
琅,180,lang
龈,88,yin
怍,7,zuo
趔,136,lie
阙,14,que
营,9607,ying
踩,2597,cai
猫,5058,mao
沪,12,hu
冬,9864,dong
宰,1496,zai
蒺,34,ji
剁,159,duo
珀,2999,po
硝,261,xiao
菠,117,bo
藤,2284,teng
卫,11018,wei
遭,9032,zao
目,44640,mu
驱,3703,qu
虹,612,hong
衽,6,ren
梓,38,zi
写,32431,xie
鲛,20,jiao
骟,36,shan
搠,5,shuo
耸,6879,song
慎,3981,shen
跑,26175,pao
试,16081,shi
盗,4157,dao
镖,472,biao
竟,22522,jing
赦,604,she
己,145574,ji
穴,2102,xue
恸,217,tong
垂,6588,chui
服,46298,fu
蚌,41,bang
疖,60,jie
鄙,3141,bi
娟,48,juan
蔡,197,cai
枢,526,shu
丧,6955,sang
润,2811,run
醮,4,jiao
莺,291,ying
啁,105,zhao
卅,8,sa
狄,6151,di
奉,4118,feng
艏,29,shou
嗖,213,sou
黜,63,chu
裨,71,bi
副,13186,fu
时,330752,shi
腹,3196,fu
载,3183,zai
阂,145,he
斋,758,zhai
掏,2979,tao
挤,6873,ji
粱,23,liang
脸,59483,lian
溽,14,ru
铁,14541,tie
矗,421,chu
园,16949,yuan
睬,1159,cai
跻,78,ji
份,15011,fen
诿,57,wei
馈,312,kui
民,23582,min
互,8666,hu
崛,104,jue
伧,157,cang
沦,585,lun
甫,3853,fu
邮,3023,you
宴,3669,yan
活,71877,huo
荏,46,ren
比,75268,bi
桩,3201,zhuang
卯,42,mao
女,126382,nv
嘀,973,di
娈,5,luan
茎,1117,jing
丐,843,gai
钗,10,chai
颟,12,man
映,4063,ying
樨,4,xi
匮,75,kui
勃,10787,bo
捎,518,shao
近,38260,jin
浒,8,hu
靖,108,jing
绛,62,jiang
酚,24,fen
拣,574,jian
车,71489,che
忱,439,chen
省,5135,sheng
喂,5927,wei
妊,71,ren
吗,90348,ma
帛,32,bo
蜡,3404,la
瘫,1158,tan
咬,5844,yao
稳,5341,wen
膺,122,ying
设,13412,she
充,19275,chong
佑,2429,you
寞,1576,mo
条,44733,tiao
俦,5,chou
噫,26,yi
镭,22,lei
饵,350,er
伐,2200,fa
殓,110,lian
谒,122,ye
龛,379,kan
愤,8569,fen
刮,3003,gua
纱,2591,sha
抹,3718,mo
茸,745,rong
沽,54,gu
贼,1905,zei
雁,119,yan
蓍,7,shi
扎,9230,za
裕,1166,yu
租,4932,zu
揣,872,chuai
蹦,1405,beng
哭,13938,ku
瘁,161,cui
咂,254,za
庆,3150,qing
辐,177,fu
弛,540,chi
够,27268,gou
銮,11,luan
肺,1432,fei
椿,37,chun
婉,912,wan
旌,110,jing
牙,11716,ya
僚,532,liao
蟠,7,pan
诨,88,hun
狮,2200,shi
孳,21,zi
页,4876,ye
佻,234,tiao
惺,457,xing
堀,34,ku
合,33206,he
溏,6,tang
骗,7431,pian
嶙,300,lin
侥,277,jiao
渤,8,bo
箭,3085,jian
阴,13148,yin
伺,882,ci
勇,11467,yong
词,9423,ci
济,6699,ji
烛,4177,zhu
剜,45,wan
盟,2210,meng
镞,50,zu
泣,3356,qi
拧,917,ning
黯,857,an
灰,10828,hui
铳,23,chong
扼,581,e
礁,514,jiao
颀,122,qi
缅,374,mian
针,4784,zhen
朕,151,zhen
羚,231,ling
嘟,1993,du
褡,133,da
枪,23021,qiang
琳,10747,lin
总,47973,zong
奁,75,lian
组,9909,zu
填,1734,tian
酱,1000,jiang
味,22698,wei
弄,21462,long
率,5843,lv
逆,1410,ni
谎,5213,huang
斓,119,lan
舒,10222,shu
醛,12,quan
劝,4768,quan
猜,8158,cai
趣,16535,qu
亥,127,hai
炱,12,tai
油,10133,you
贸,1750,mao
为,315425,wei
抽,11267,chou
俏,1421,qiao
扒,498,ba
嵘,21,rong
鹚,17,ci
卜,2398,bo
囵,36,lun
请,40305,qing
浸,2593,jin
臻,97,zhen
码,5563,ma
馀,22,yu
龄,3607,ling
琉,1650,liu
昕,5,xin
嬗,13,shan
土,17238,tu
璞,11,pu
悦,4947,yue
冰,8986,bing
申,2217,shen
欷,11,xi
躺,12209,tang
秀,6931,xiu
幅,5248,fu
痈,28,yong
柔,13373,rou
牝,186,pin
哞,158,mou
桡,22,rao
迤,55,yi
摩,8161,ma
驭,670,yu
狲,10,sun
陵,469,ling
豹,1135,bao
射,10053,she
嘈,960,cao
沏,149,qi
颗,6137,ke
徙,96,xi
钟,26122,zhong
氤,35,yin
昨,8848,zuo
疵,315,ci
澹,11,dan
藕,32,ou
停,31135,ting
非,49560,fei
惧,7689,ju
荦,4,luo
硬,8489,ying
叱,257,chi
雳,375,li
嗵,57,tong
恼,8207,nao
蓿,99,xu
骀,4,dai
如,142620,ru
历,17068,li
眉,7975,mei
喊,17850,han
植,2786,zhi
挑,7266,tiao
鼙,6,pi
创,7430,chuang
吟,3613,yin
败,7595,bai
咴,4,hui
样,234871,yang
讶,5315,ya
鹃,183,juan
遇,14008,yu
缠,4021,chan
盈,1714,ying
拐,3875,guai
默,22914,mo
饭,21368,fan
屯,255,tun
轹,4,li
圈,8096,quan
残,8077,can
庙,1612,miao
缘,6721,yuan
欠,3444,qian
辣,1669,la
木,27531,mu
帮,21959,bang
心,196597,xin
鳅,51,qiu
雉,114,zhi
湎,229,mian
苑,271,yuan
恒,1725,heng
彘,5,zhi
兜,1862,dou
衢,35,qu
音,49057,yin
畴,197,chou
潸,112,shan
藿,8,huo
于,152307,yu
我,1185634,wo
窖,1055,jiao
逝,2828,shi
梢,911,sao
谥,10,shi
累,6304,lei
政,14761,zheng
居,15959,ju
槌,212,chui
赏,7690,shang
提,44858,ti
蝓,30,yu
嫖,123,piao
釜,60,fu
回,139030,hui
橡,1998,xiang
诠,95,quan
跤,372,jiao
嵯,15,cuo
绮,158,qi
坳,23,ao
曾,29936,ceng
娄,152,lou
皇,7898,huang
蜒,435,yan
妙,11012,miao
钛,4,tai
怨,5609,yuan
鸬,10,lu
央,3034,yang
疱,51,pao
罂,80,ying
釉,112,you
绗,9,hang
塘,897,tang
噜,965,lu
棣,11,di
荪,9,sun
髯,66,ran
瑰,3268,gui
叵,101,po
骄,3342,jiao
焉,1026,yan
邈,11,miao
君,4638,jun
贡,2156,gong
措,4186,cuo
论,36985,lun
房,66309,fang
陇,33,long
光,71668,guang
烈,19614,lie
位,78904,wei
拔,3843,ba
飘,5409,piao
步,38479,bu
墙,14133,qiang
缮,90,shan
纭,59,yun
鼬,88,you
锰,13,meng
嘲,5194,chao
髅,352,lou
桎,60,zhi
蓑,11,suo
晒,2028,shai
苕,4,shao
奘,6,zang
痛,31749,tong
迷,13812,mi
藻,268,zao
咆,969,pao
渍,376,zi
戕,49,qiang
弗,24581,fu
谡,4,su
溢,1771,yi
紫,3001,zi
攻,6546,gong
肾,257,shen
屁,2166,pi
赋,1868,fu
乍,493,zha
腓,408,fei
污,3819,wu
恩,23569,en
鹭,97,lu
关,56770,guan
盲,2055,mang
虽,26579,sui
窃,3020,qie
霆,539,ting
刈,73,yi
梏,65,gu
抓,16987,zhua
宙,2513,zhou
喝,23430,he
渠,565,qu
熵,16,shang
伶,703,ling
施,10633,shi
萼,18,e
哇,1611,wa
介,7058,jie
煊,40,xuan
蟑,169,zhang
糗,13,qiu
盛,6782,cheng
呜,1668,wu
烟,15967,yan
习,14828,xi
赢,3662,ying
嶂,17,zhang
预,11141,yu
貌,7812,mao
愕,1302,e
嘛,7350,ma
借,8688,jie
褥,532,ru
岬,260,jia
卉,233,hui
狈,705,bei
蹋,522,ta
泌,485,bi
忖,1084,cun
高,81180,gao
姚,35,yao
铜,3540,tong
裤,5884,ku
捩,7,lie
篮,2117,lan
酵,224,jiao
开,167514,kai
处,60698,chu
匈,360,xiong
逊,4944,xun
咝,313,si
甜,5737,tian
亡,8730,wang
漠,4576,mo
讣,89,fu
挨,5035,ai
皱,6425,zhou
霰,106,xian
蔼,1200,ai
摒,219,bing
存,17578,cun
矛,3219,mao
啜,885,chuo
你,520549,ni
豢,45,huan
旧,13891,jiu
聪,6270,cong
峭,959,qiao
囱,866,cong
僵,2892,jiang
跷,455,qiao
岂,1480,qi
馄,4,hun
怕,39386,pa
缫,6,sao
钲,5,zheng
愿,39389,yuan
魃,9,ba
镇,8741,zhen
珈,742,jia
淌,1135,tang
某,21061,mou
懔,8,lin
廖,760,liao
桥,4147,qiao
扩,2440,kuo
即,33643,ji
遵,2283,zun
詹,3171,zhan
棺,1384,guan
拾,4075,shi
怀,25875,huai
螅,11,xi
嚏,209,ti
馑,30,jin
脖,5700,bo
料,16062,liao
蜚,307,fei
贞,2002,zhen
瞥,3042,pie
嘤,143,ying
蚯,111,qiu
欲,10828,yu
侵,2517,qin
然,211675,ran
眺,1154,tiao
宽,11216,kuan
盏,1594,zhan
摘,2745,zhai
话,148364,hua
仟,97,qian
揭,2458,jie
酶,58,mei
痹,333,bi
呸,611,pei
萃,355,cui
掂,233,dian
訇,36,hong
榆,344,yu
匍,337,pu
引,23122,yin
戗,13,qiang
厢,3032,xiang
鲨,315,sha
循,1474,xun
抬,12257,tai
械,1751,xie
溴,15,xiu
刷,3313,shua
锹,268,qiao
视,34255,shi
柚,53,you
秦,81,qin
恫,186,dong
景,14837,jing
凶,5878,xiong
铸,725,zhu
基,27908,ji
巾,4580,jin
貉,41,hao
频,1655,pin
缔,327,di
撙,4,zun
鸪,63,gu
螯,24,ao
足,24567,zu
亵,856,xie
旃,7,zhan
赈,65,zhen
俟,118,qi
郡,1287,jun
嗣,247,si
拭,763,shi
棱,852,leng
啸,1054,xiao
竽,12,yu
梆,167,bang
刍,46,chu
霏,48,fei
堑,59,qian
窒,900,zhi
帕,13649,pa
掬,256,ju
踵,303,zhong
疸,32,dan
裆,119,dang
汉,12949,han
牍,49,du
双,31249,shuang
铎,138,duo
姐,32639,jie
泞,508,ning
镣,479,liao
缧,4,lei
绪,7594,xu
杯,13588,bei
胼,5,pian
闸,325,zha
固,6914,gu
薅,13,hao
辉,3074,hui
醍,10,ti
咏,189,yong
库,8528,ku
蔚,419,wei
删,259,shan
鄢,9,yan
疥,58,jie
芫,4,yan
町,395,ding
蹈,1487,dao
坎,1988,kan
结,51089,jie
蝮,31,fu
秽,755,hui
殆,334,dai
伉,33,kang
瞎,1951,xia
袜,1945,wa
氟,22,fu
冢,385,zhong
钤,8,qian
砧,113,zhen
宦,39,huan
悬,3169,xuan
贵,19663,gui
霹,392,pi
尿,1481,niao
臂,10285,bi
故,21929,gu
识,29319,shi
筑,5088,zhu
揖,43,yi
卡,47916,ka
啥,1302,sha
篦,19,bi
彩,11167,cai
扫,5341,sao
叶,10002,ye
忾,16,kai
压,13367,ya
喏,714,nuo
骑,16809,qi
踞,250,ju
匠,3367,jiang
逢,2450,feng
唤,5489,huan
莫,22013,mo
薯,432,shu
父,46183,fu
酌,343,zhuo
噎,475,ye
蛙,711,wa
獠,54,liao
黩,14,du
惭,861,can
衲,11,na
泵,121,beng
盹,446,dun
蜃,100,shen
三,58232,san
倍,3577,bei
锏,9,jian
皎,169,jiao
娑,126,suo
鼓,9069,gu
尕,97,ga
憬,317,jing
谵,69,zhan
扁,836,bian
凌,1786,ling
穑,8,se
寐,358,mei
飒,288,sa
拖,7530,tuo
滞,1114,zhi
竦,13,song
臬,10,nie
诰,12,gao
哺,479,bu
搀,798,chan
莅,62,li
栈,1071,zhan
咋,425,za
鞍,1692,an
墓,5123,mu
稔,39,ren
东,56298,dong
疡,69,yang
吠,718,fei
判,9444,pan
芯,243,xin
鲻,12,zi
徽,714,hui
社,16489,she
艄,42,shao
滇,14,dian
陌,4519,mo
归,7714,gui
违,2862,wei
腮,710,sai
深,38973,shen
轲,5,ke
毵,14,san
镶,1938,xiang
幼,2726,you
考,20044,kao
殊,3666,shu
肘,1557,zhou
氛,3150,fen
躜,9,zuan
樟,99,zhang
钠,30,na
瀣,23,xie
垢,408,gou
宪,1293,xian
贱,1740,jian
炸,5066,zha
尻,16,kao
捅,762,tong
诊,2538,zhen
野,18354,ye
嫔,189,pin
旖,43,yi
佝,103,gou
啡,6390,fei
遣,1885,qian
矢,991,shi
鹧,63,zhe
扯,4253,che
类,19714,lei
穿,40264,chuan
攀,1872,pan
喋,858,qie
隍,4,huang
鲑,228,gui
妓,2490,ji
笔,14693,bi
唠,1061,lao
渲,231,xuan
琶,113,pa
砾,415,li
偎,807,wei
魔,8245,mo
潜,2880,qian
铡,28,zha
忧,8773,you
票,6921,piao
泱,26,yang
蹲,1880,dun
烹,575,peng
典,6090,dian
绽,917,zhan
彼,12287,bi
顾,14990,gu
暂,5165,zan
沆,21,hang
锋,2562,feng
炎,1784,yan
少,53144,shao
朗,14714,lang
膘,140,biao
洛,34795,luo
辜,1526,gu
馨,1714,xin
媪,133,ao
谱,1258,pu
殴,511,ou
鸽,1475,ge
羼,29,chan
摁,117,en
桉,50,an
癍,4,ban
郎,9479,lang
蝗,137,huang
赛,13292,sai
拚,918,pan
九,11496,jiu
酣,531,han
剥,2522,bao
仲,720,zhong
说,494635,shuo
勺,728,shao
怄,76,ou
研,6609,yan
脚,29826,jiao
涝,13,lao
锢,149,gu
箩,46,luo
肯,22271,ken
洲,9168,zhou
眶,982,kuang
麻,12624,ma
但,149879,dan
詈,12,li
华,16110,hua
托,29084,tuo
距,4680,ju
旭,355,xu
买,16392,mai
靶,368,ba
阋,6,xi
透,12763,tou
玎,29,ding
弑,56,shi
夕,1721,xi
芘,117,pi
簧,488,huang
骨,9026,gu
妪,43,yu
撬,412,qiao
犸,12,ma
粼,196,lin
愠,169,yun
歉,4154,qian
觊,103,ji
网,5303,wang
著,6489,zhu
坡,4044,po
痢,61,li
入,37521,ru
翦,8,jian
孩,57507,hai
蓬,1807,peng
息,25926,xi
裴,424,pei
出,275099,chu
蚁,674,yi
最,92749,zui
誉,4902,yu
型,6792,xing
蘖,5,nie
鸦,1651,ya
螫,72,shi
戮,223,lu
讳,582,hui
氲,35,yun
淇,1376,qi
镌,97,juan
齐,8554,qi
篓,272,lou
浜,53,bang
口,80106,kou
煤,2212,mei
巧,9683,qiao
艮,611,gen
棵,3050,ke
陶,2354,tao
卸,1177,xie
驾,4370,jia
范,5467,fan
撂,377,liao
名,60690,ming
鬓,450,bin
粒,1219,li
堕,1758,duo
莘,26,shen
鞠,1793,ju
紧,40851,jin
度,38903,du
踱,2045,duo
榴,480,liu
唷,382,yo
忐,402,tan
硕,710,shuo
委,5290,wei
惚,816,hu
襟,799,jin
瓢,161,piao
健,7325,jian
绦,105,tao
述,9903,shu
要,310102,yao
栀,17,zhi
辅,598,fu
序,3205,xu
吨,459,dun
被,88546,bei
霪,8,yin
躯,3086,qu
挲,164,sa
骷,329,ku
邻,4365,lin
缺,9003,que
血,17535,xie
蹄,1928,ti
拇,867,mu
磋,105,cuo
经,131611,jing
遐,486,xia
卒,728,zu
陔,6,gai
闩,596,shuan
饶,2269,rao
调,20945,diao
殂,5,cu
芜,301,wu
星,23720,xing
颠,2225,dian
客,30540,ke
钨,8,wu
檬,639,meng
脱,18364,tuo
暴,12279,bao
嘿,3185,hei
仄,21,ze
臆,263,yi
蟊,5,mao
嫌,2313,xian
囔,756,nang
胰,47,yi
蛴,9,qi
穷,6682,qiong
嗾,14,sou
袁,9,yuan
躅,75,zhu
邑,114,yi
焐,12,wu
蠖,5,huo
沙,17792,sha
碡,4,zhou
逦,22,li
阪,274,ban
氮,29,dan
蕈,18,tan
秋,5145,qiu
屎,407,shi
祠,65,ci
黥,4,qing
色,76599,se
顶,18134,ding
犒,70,kao
亚,45898,ya
期,37773,qi
伯,33556,bo
嬷,1563,mo
桁,52,heng
俄,8121,e
胆,8780,dan
蛊,96,gu
富,14199,fu
鳎,14,ta
埔,51,bu
滚,6726,gun
擞,264,sou
烦,14218,fan
诬,271,wu
筷,162,kuai
壶,1642,hu
建,16182,jian
睿,176,rui
超,7483,chao
馍,43,mo
砌,728,qi
嚓,622,ca
丘,3830,qiu
管,45748,guan
娠,65,shen
尤,11539,you
瞩,209,zhu
冽,197,lie
钿,22,dian
立,40071,li
这,760378,zhe
湘,26,xiang
僧,950,seng
韩,326,han
槭,34,qi
轮,8618,lun
幸,26095,xing
概,12043,gai
复,26420,fu
美,65034,mei
栗,2552,li
戛,209,jia
骠,308,biao
鲤,119,li
厦,1231,sha
茱,3296,zhu
鼹,123,yan
纸,14822,zhi
刻,38225,ke
炼,1488,lian
观,23387,guan
浅,3532,qian
杉,1303,sha
哔,89,bi
街,22370,jie
毖,4,bi
余,7703,yu
柞,44,zuo
坩,22,gan
痪,357,huan
修,18527,xiu
硷,165,jian
侃,382,kan
月,31321,yue
宋,451,song
优,8969,you
谚,305,yan
粥,406,zhou
在,859081,zai
讫,31,qi
螳,44,tang
瘾,373,yin
资,9654,zi
蝈,8,guo
潘,3066,pan
胝,6,zhi
睨,173,ni
拱,1529,gong
驶,6120,shi
烽,65,feng
兼,1387,jian
刑,4807,xing
霓,173,ni
炒,334,chao
吕,8270,lv
辘,446,lu
挛,750,luan
膜,1120,mo
咪,1343,mi
舱,2476,cang
掰,220,bai
夷,715,yi
鸹,23,gua
羸,37,lei
医,24769,yi
唿,97,hu
裂,4633,lie
蓊,26,weng
黎,11155,li
瑕,401,xia
嗔,140,chen
乙,897,yi
履,1681,lv
噩,667,e
菰,12,gu
杳,173,yao
祷,6614,dao
畿,32,ji
图,22629,tu
趁,2870,chen
琐,1015,suo
枝,8166,zhi
锦,733,jin
倨,74,ju
妹,15188,mei
钻,5678,zuan
笺,325,jian
鹌,131,an
奎,1320,kui
仗,2456,zhang
旱,340,han
矽,31,xi
噼,323,pi
唑,10,zuo
瞒,2464,man
匕,681,bi
渗,1143,shen
蚜,53,ya
戟,105,ji
鲠,16,geng
砣,32,tuo
骤,1161,zhou
撰,572,zhuan
茵,1980,yin
帷,695,wei
吻,14774,wen
流,33843,liu
迂,329,yu
菊,2299,ju
哐,95,kuang
淖,91,nao
葛,4219,ge
恳,3075,ken
寺,1477,si
肉,14249,rou
愈,7147,yu
缌,4,si
宏,1300,hong
暝,20,ming
鸢,47,yuan
窥,1583,kui
亭,1455,ting
讯,2713,xun
膳,363,shan
赀,11,zi
镐,270,gao
俗,5732,su
裙,5964,qun
杜,11340,du
姣,125,jiao
煨,38,wei
佬,2095,lao
衮,13,gun
奸,1999,jian
坼,10,che
蜇,70,zhe
把,227215,ba
碎,7523,sui
向,105038,xiang
挟,427,xie
咦,492,yi
努,7436,nu
萱,7,xuan
新,48333,xin
舵,758,duo
掴,95,gun
匿,875,ni
汁,2126,zhi
忌,3947,ji
风,38153,feng
叔,4932,shu
荟,50,hui
屡,475,lv
绢,816,juan
瓦,21365,wa
莉,24603,li
戈,8706,ge
簌,400,su
鞑,227,da
瘐,5,yu
褚,7,chu
羡,1497,xian
堤,1756,di
玩,19000,wan
刨,397,bao
身,140694,shen
芳,3068,fang
鲷,23,diao
容,29773,rong
示,25193,shi
喽,862,lou
猾,1493,hua
蹀,22,die
绋,15,fu
限,6621,xian
诙,259,hui
橘,424,ju
嫣,331,yan
哧,624,chi
柱,3249,zhu
懵,239,meng
饺,51,jiao
呼,19574,hu
企,3762,qi
涂,4762,tu
蒜,416,suan
稣,1948,su
颤,7861,chan
垦,208,ken
丫,1124,ya
购,2632,gou
悴,687,cui
嘻,1550,xi
什,179201,shen
蟆,192,ma
捉,3816,zhuo
臊,519,sao
睑,554,jian
奥,38335,ao
蛰,71,zhe
扳,914,ban
胴,78,dong
登,13276,deng
灿,1818,can
躁,2657,zao
袅,344,niao
挈,14,qie
律,13886,lv
鲍,3894,bao
舞,18598,wu
纡,52,yu
张,41957,zhang
夤,10,yin
辫,816,bian
砺,37,li
咽,3145,yan
襄,64,xiang
蓝,10314,lan
竹,1855,zhu
顺,11906,shun
啼,1140,ti
丁,11857,ding
洗,10970,xi
望,81981,wang
感,114146,gan
伫,513,zhu
谭,152,tan
箸,11,zhu
疼,4891,teng
儿,159472,er
桅,793,wei
蛆,158,qu
扉,379,fei
籍,1890,ji
棚,2726,peng
幡,99,fan
剩,6566,sheng
跬,4,kui
致,16902,zhi
延,4386,yan
勾,3305,gou
戌,10,xu
辕,170,yuan
渔,1068,yu
疙,420,ge
箝,41,qian
娜,46687,na
枥,12,li
涩,1267,se
鲳,6,chang
徵,13,zhi
芷,106,zhi
机,44302,ji
派,16794,pa
附,10046,fu
惋,604,wan
泓,60,hong
蟥,25,huang
晤,669,wu
汨,19,mi
班,14099,ban
年,104654,nian
毽,15,jian
耋,20,die
羊,8887,yang
谓,5418,wei
殒,49,yun
骜,58,ao
肠,3391,chang
蚤,168,zao
侪,16,chai
犬,1739,quan
碰,13338,peng
撸,17,lu
捍,238,han
仔,7630,zai
孝,903,xiao
董,3187,dong
火,39060,huo
癯,15,qu
米,31133,mi
湿,6005,shi
喃,5034,nan
隅,197,yu
宇,2282,yu
芍,10,shao
演,16771,yan
逖,32,ti
阚,34,kan
窝,3107,wo
舢,112,shan
踪,5162,zong
劭,32,shao
鞯,17,jian
琮,11,cong
庵,60,an
获,10302,huo
剂,2523,ji
篇,5584,pian
柏,4986,bai
受,69868,shou
铙,22,nao
胡,12759,hu
狭,2730,xia
绵,2482,mian
锃,203,zeng
尉,5540,wei
丕,68,pi
缟,12,gao
欧,10286,ou
圯,6,yi
鸵,82,tuo
净,6562,jing
才,75691,cai
桑,9162,sang
拢,1645,long
哮,1033,xiao
捷,4280,jie
诼,5,zhuo
龉,51,yu
气,94922,qi
嘘,1429,shi
锚,456,mao
斥,2388,chi
贪,2606,tan
漾,506,yang
鹈,149,ti
职,10642,zhi
滓,108,zi
菡,43,han
迩,168,er
偬,9,zong
篱,1405,li
饲,792,si
槽,801,cao
轾,5,zhi
阃,4,kun
隘,361,ai
颜,5331,yan
别,81195,bie
炬,498,ju
启,3557,qi
畅,1681,chang
哄,2156,hong
角,22204,jiao
遗,9764,yi
佩,8686,pei
俾,412,bi
垃,1050,la
甄,11,zhen
妇,21082,fu
缈,236,miao
皙,505,xi
夜,30197,ye
抡,187,lun
谪,24,zhe
携,969,xie
趿,58,ta
婆,8818,po
届,458,jie
腌,276,yan
族,15766,zu
赔,980,pei
热,32876,re
公,68363,gong
孰,93,shu
曹,294,cao
葺,32,qi
刁,323,diao
鞘,373,qiao
笛,2164,di
咚,731,dong
庞,3913,pang
莠,38,you
辨,2541,bian
逭,5,huan
熬,1479,ao
唯,9545,wei
枸,11,gou
嗄,96,a
鳊,5,bian
恍,1500,huang
蛎,277,li
汕,23,shan
酗,453,xu
噙,342,qin
绞,2269,jiao
蝣,36,you
乩,5,ji
泪,11794,lei
慷,1747,kang
死,67714,si
庇,1627,bi
融,3237,rong
昌,482,chang
熙,535,xi
倘,2806,tang
帜,539,zhi
斡,61,wo
蜢,81,meng
接,60987,jie
账,1967,zhang
宵,826,xiao
收,21000,shou
挺,8766,ting
烃,75,ting
坂,1561,ban
织,7998,zhi
囗,91,wei
桨,710,jiang
短,13652,duan
噬,656,shi
酮,113,tong
婴,3147,ying
唁,96,yan
逃,13789,tao
包,25438,bao
萋,21,qi
憎,2354,zeng
蠓,7,meng
厚,7568,hou
妞,464,niu
含,8161,han
霭,343,ai
悸,435,ji
哀,6735,ai
祉,45,zhi
浑,5307,hun
柢,6,di
晷,21,gui
胸,12252,xiong
徇,25,xun
炙,258,zhi
报,31355,bao
谦,1995,qian
岱,117,dai
访,6129,fang
栾,22,luan
镀,555,du
燃,4965,ran
旋,4706,xuan
婊,605,biao
蝌,27,ke
描,6488,miao
赐,2215,ci
乒,177,ping
黝,1288,you
察,22928,cha
若,17934,ruo
遮,4366,zhe
惹,3221,re
艺,11057,yi
佼,156,jiao
衾,32,qin
吁,1872,xu
皂,922,zao
茏,41,long
褓,118,bao
咖,6454,ka
增,7649,zeng
愣,1380,leng
瞬,3210,shun
箴,158,zhen
踽,59,ju
瑁,55,mao
胎,1936,tai
轧,460,ya
韬,22,tao
僮,49,tong
杷,20,pa
瘀,127,yu
醅,7,pei
辑,2248,ji
渐,13253,jian
霖,408,lin
刘,1275,liu
褪,842,tui
献,4756,xian
款,4663,kuan
陀,1945,tuo
衔,1324,xian
哗,1551,hua
恤,465,xu
诩,96,xu
翱,167,ao
蝶,980,die
腺,520,xian
嬉,718,xi
休,11245,xiu
鲜,8619,xian
实,83537,shi
肤,5394,fu
氧,426,yang
侦,2768,zhen
锭,69,ding
纰,34,pi
碴,192,cha
茹,639,ru
主,68295,zhu
沼,1562,zhao
睁,4969,zheng
煅,10,duan
等,62130,deng
既,18518,ji
癫,1547,dian
铬,47,ge
灯,14627,deng
叮,1370,ding
已,130708,yi
笈,6,ji
阖,118,he
通,39401,tong
咭,65,ji
魈,18,xiao
鳝,39,shan
杠,558,gang
胥,420,xu
啬,469,se
彰,194,zhang
奴,6224,nu
泽,8394,ze
嘁,175,qi
娉,10,ping
脏,6589,zang
丑,5464,chou
缛,53,ru
挣,5282,zheng
亦,1611,yi
讨,13199,tao
疬,9,li
鸱,27,chi
船,27019,chuan
掸,237,dan
铂,4,bo
凄,2724,qi
苎,14,zhu
俐,345,li
镗,6,tang
盖,16171,gai
竞,2406,jing
荣,8334,rong
擢,46,zhuo
赧,194,nan
睫,1024,jie
敷,669,fu
菸,83,yan
馁,187,nei
龅,23,bao
亏,2476,kui
昔,1289,xi
尘,4408,chen
两,107571,liang
斩,698,zhan
钳,596,qian
放,60044,fang
鹄,16,gu
兆,1238,zhao
棋,2095,qi
坊,1278,fang
虔,2106,qian
囟,4,xin
桠,146,ya
迥,296,jiong
藩,306,fan
耿,1090,geng
淹,1719,yan
揽,537,lan
